Id,Prediction
53034,3483921.8391691213
77610,2882887.7941394323
2187,2888059.2922408646
26763,3674579.902331678
51339,2938590.1429101583
75915,2966373.87678729
488,3424356.317545961
25064,3338249.625163035
49640,3577359.8762529823
74216,3573347.659857564
98792,3238006.9707423793
23373,3625756.04383087
47949,3671705.7496427675
72525,3179311.740162339
97101,2773930.1827409742
21678,3125518.478714339
46254,2724894.2724928237
70830,3717139.6667618183
95406,3273864.1800897205
19983,3504797.2002162263
44559,2921306.000511718
69135,2640946.0380833377
93711,2959270.4768913896
18284,2644095.2379902536
42860,3034972.2787313657
67436,3176019.736212109
92012,2619529.0457090577
16577,3206673.7025486496
41153,3219234.95403936
65729,3145756.2881119824
90305,3459553.326272764
14882,3528275.1371550024
39458,3488853.144776782
64034,2692953.7694832305
88610,3046756.7084135264
13187,3840565.3782710596
37763,3304133.659349326
62339,2955373.487671411
86915,3514189.2184211556
11488,3093447.117051989
36064,3194749.333659787
60640,3117747.011087988
85216,2759069.8004154535
9877,3464470.820886793
34453,3032620.105519722
59029,3259426.7407309557
83605,2745582.7597834575
8182,3219985.100811154
32758,3294928.5579218525
57334,3209662.2671806905
81910,3369213.2839096566
6487,2932364.600530162
31063,3413816.92081129
55639,3370708.3751929617
80215,3494629.898098826
4788,2442852.803893373
29364,3272085.3617124925
53940,2769585.0893253908
78516,3423958.3694009213
3097,3343041.625805928
27673,3009698.4574713623
52249,3259930.351381386
76825,2691271.602653644
1402,3312432.2235221206
25978,3068676.7687995667
50554,2838270.460099891
75130,3073684.9760326473
99706,3451031.991453674
24283,2464941.172413405
48859,2940417.3947005267
73435,3366301.0425634542
98011,3406607.1311746305
22584,2319562.977303842
47160,3532668.695187716
71736,3374667.675518743
96312,2415250.715973768
20893,3729927.3057437507
45469,3077717.8090565633
70045,3405437.820398844
94621,3182233.932068714
19198,2913809.275676682
43774,3570155.5733080544
68350,3324236.8230491406
92926,3077313.448358909
17503,3458121.637947325
42079,3333832.363613675
66655,3225190.463328179
91231,3122306.168360168
15804,3053779.2162723057
40380,3538180.8517553364
64956,3245962.35150358
89532,3187650.9914380303
14097,3287274.7288974733
38673,3073314.1989392852
63249,3149196.8738235724
87825,2342685.5231561484
12402,3406123.972271566
36978,3338968.518140266
61554,3239947.4023781475
86130,3531539.063436137
10707,3747767.6626774613
35283,3689635.669962115
59859,3044625.643517314
84435,3338372.1452508485
9008,2688940.84775521
33584,2954968.9865796966
58160,3328554.65587549
82736,2691689.5452899467
7333,3311884.5966897923
31909,3081651.9833201054
56485,3195064.7930383766
81061,3373488.5346333375
5638,2751221.857548696
30214,3576691.1049701255
54790,3171819.4155447204
79366,2675310.852971567
3943,3127795.201863062
28519,2869264.8120276486
53095,3240923.5072631314
77671,2708247.5404994027
2244,2771261.023699743
26820,3451861.3963813786
51396,3332132.8738232483
75972,2607959.0131366868
553,3494828.0329787373
25129,2759314.633427505
49705,2799617.3265537065
74281,2936511.0507950447
98857,3395514.927749834
23434,2316542.7749857493
48010,3582012.0092080464
72586,3220154.026656248
97162,2675600.8449932104
21739,3325867.6171585256
46315,3434673.834921537
70891,3038571.1857545283
95467,3359478.9306200338
20040,3752720.4164633513
44616,2536350.3508815407
69192,2820025.874125944
93768,2533660.7141101738
18349,3193237.1144153043
42925,2669875.140713015
67501,2980841.825784867
92077,3230804.5320203053
16654,3363164.5951868626
41230,3640588.205900179
65806,3146963.6870154636
90382,3556896.695875055
14959,3722441.275291376
39535,2933208.053000243
64111,3120908.1625170656
88687,2970666.6271801554
13260,3429853.068934407
37836,2838859.9939392568
62412,3177434.2571126316
86988,3141653.023139646
11553,2815827.1828878834
36129,3430736.2828213987
60705,2537878.130370519
85281,3677701.541959325
9858,3551583.8741808725
34434,3166677.4916710416
59010,3318109.6397325266
83586,3343546.527881337
8163,3365324.2138962895
32739,2711570.0662822057
57315,3438315.554499375
81891,3485153.927009515
6464,2641719.6197113944
31040,3210516.1978629776
55616,3202878.841907484
80192,3185271.742722127
4789,2992541.569984337
29365,3340885.7668545586
53941,3503239.1474231007
78517,2913402.2420810726
3094,3416022.2090359963
27670,3370622.9392590774
52246,3376670.664012603
76822,2632015.839518201
1399,3218796.215397095
25975,2920657.003528474
50551,3103238.5022500292
75127,3144653.1197453714
99703,3728975.7567990283
24276,3509778.887511145
48852,3257470.0430279844
73428,3108916.0762926945
98004,3045159.4435542687
22585,3388438.5203167405
47161,2849016.0730562387
71737,3371972.39899364
96313,2966846.2068680907
20890,2867316.8281488647
45466,3373128.296912874
70042,3087806.6157811005
94618,2488713.629004612
19195,3813024.7731629754
43771,2902316.039821293
68347,3349621.769561001
92923,3512496.0412767157
17496,2930718.851029827
42072,2880516.0837777834
66648,2765601.6966845854
91224,3410839.089375393
15805,3183690.086542911
40381,3195501.7077670745
64957,2942275.0580327357
89533,3090745.637123896
14110,3001729.1271028947
38686,3104298.452754551
63262,2733467.1230113017
87838,3070711.9798799525
12415,3413053.8676765994
36991,2675310.852971567
61567,3270683.317460296
86143,3095846.084811038
10716,3347074.1096496894
35292,3229173.556162478
59868,2776131.177081082
84444,2755855.2926158225
9009,3282834.2748642466
33585,2697953.9715395584
58161,2849747.8702367316
82737,2733840.0277180364
7314,3317867.097952829
31890,3343145.145141876
56466,3250013.6958134957
81042,3226312.5281589013
5619,3416607.9540525377
30195,3513175.6658162056
54771,2833197.235786299
79347,2938072.807950199
3920,3131496.0273787146
28496,2412868.227601476
53072,3375906.4955367167
77648,3175336.1212660335
2181,3348551.8932244824
26757,3179632.027213141
51333,3527757.1846894873
75909,3298669.68364185
486,3221723.169792719
25062,2903035.922133865
49638,3506991.7830877765
74214,3335510.114530258
98790,3574611.835220152
23367,2894572.221602031
47943,2778535.563191088
72519,2851667.0506632305
97095,2665460.894111559
21668,2857129.160161709
46244,3080628.9236557353
70820,2959235.995444827
95396,3020376.845725453
19977,3125597.7101972294
44553,3419175.0845617466
69129,2595805.3271434624
93705,3273766.125234686
18282,3027089.6318495977
42858,3635478.712123816
67434,2623658.543238353
92010,3350014.378387078
16587,2916471.141319247
41163,2998949.1353647327
65739,3250752.620561315
90315,3256651.3683002037
14888,3074847.4817773015
39464,3237357.0291710743
64040,2907555.9119411525
88616,2694063.8723016325
13197,3622748.5807209397
37773,3087567.7508112728
62349,2713484.4424826214
86925,2770604.166246756
11502,2706479.4321228014
36078,3316607.862703127
60654,3555826.4722939976
85230,3290365.935218793
9807,2501346.2319023428
34383,2905700.182867455
58959,3358894.0296725165
83535,3181821.8440396553
8108,3369107.146387029
32684,3532425.1453176304
57260,3074573.9453827674
81836,3325160.3308076416
6401,3637856.5578349233
30977,3519578.2841885425
55553,3551702.009001956
80129,3569543.1688280473
4706,2734560.9862357983
29282,3294499.060517433
53858,3414825.5426099515
78434,3281322.3381311027
3011,2611578.0129468264
27587,3526072.066203112
52163,2748195.910085291
76739,3484188.5343338875
1312,2742119.8241544194
25888,3389673.5808184943
50464,2875975.997548594
75040,2818794.8162561986
99616,3462627.669290406
24277,3392325.5446202024
48853,3289276.3189244634
73429,3481540.04809364
98005,3099313.6558415573
22582,3081090.2665757807
47158,3225864.5689149345
71734,2965132.8308548303
96310,3289432.884195019
20887,3395528.6789846425
45463,2796003.843075094
70039,2646688.4923919872
94615,3340311.6408432773
19188,2938214.522238634
43764,2994875.672302005
68340,3288143.801309283
92916,3565898.421595217
17497,2804069.6693755244
42073,3084009.6691473634
66649,3228393.0100752916
91225,2823763.7587526483
15802,3387715.9766751654
40378,3106652.4030617834
64954,3255659.359730574
89530,3070859.869609463
14107,3515545.5553245535
38683,3244661.8696160717
63259,3464212.4961968246
87835,3670335.811226977
12408,3043611.948167107
36984,3237956.4141025436
61560,3513371.5918552694
86136,2682762.2336241445
10717,3246447.8467494557
35293,3438734.7320514545
59869,3267902.699876106
84445,3540208.427019058
9022,3240491.961280919
33598,3353585.482108657
58174,2936471.4027706324
82750,3418580.0892773094
7327,2685305.646756841
31903,3730438.451729747
56479,3422642.006871808
81055,3259233.590597701
5628,3051219.6218895814
30204,3007475.7060279404
54780,3106076.9266352626
79356,3502687.2421765383
3921,3046525.965065384
28497,3173655.4003438987
53073,3414123.0834833123
77649,2704936.0342589784
2226,3185249.2200243557
26802,2881262.2015819605
51378,3783980.3895459133
75954,3335396.519437858
531,2923935.8213234055
25107,2937588.584797607
49683,3371830.5339449225
74259,3225009.14674379
98835,2697684.9717903873
23408,3209645.978742115
47984,3101952.7341216286
72560,3141648.74673706
97136,3333217.2274972196
21733,3562580.8904055795
46309,3198890.522771033
70885,3388028.5211126986
95461,3335471.811887913
20038,2607980.4572364674
44614,3191524.938409677
69190,3104318.122641453
93766,3307217.936909373
18343,2851564.4842307363
42919,3301822.397168852
67495,3329336.208577235
92071,3194942.093988501
16644,3538852.7937219576
41220,2777506.1029401002
65796,2936699.2957731695
90372,3544022.466775104
14953,3372966.1693573818
39529,3182314.376215562
64105,3463325.3047915366
88681,3355168.769082877
13258,2975701.716990176
37834,2852370.8403132306
62410,3050557.3260494303
86986,3420487.9975689766
11563,3067189.9371955767
36139,2902873.0105678802
60715,3176202.2482577027
85291,3238144.0819721785
9864,2874244.1567721604
34440,3770667.3237085836
59016,2726983.732567051
83592,2790039.0915204217
8173,3373657.7006404926
32749,3205630.799547865
57325,2441943.1884663845
81901,3104812.237836253
6478,3100057.3627038975
31054,3402359.331026922
55630,2936841.322775187
80206,3081214.735185006
4783,3321242.069888083
29359,3225168.9693977362
53935,2981731.0368222776
78511,3505777.4151346497
3084,2586432.3665382154
27660,2762220.003582147
52236,3003850.157330709
76812,3427362.3670417126
1377,2944509.448999768
25953,2864422.0022254246
50529,2919929.5387374368
75105,3236305.479730934
99681,2979329.673195799
24258,2964438.975925571
48834,3281562.3760345895
73410,3608333.36775196
97986,3394675.411249592
22563,2925816.1417101966
47139,3208950.9434743677
71715,3311786.7166962125
96291,3202138.49126668
20864,2561883.688861112
45440,3031037.6281925915
70016,3629640.410865056
94592,3050580.403458155
19189,3422290.4462552215
43765,3031916.908735718
68341,2647559.985730374
92917,3250470.2763787564
17494,2917521.2616722025
42070,2730082.8382524867
66646,2793368.4453371936
91222,2921546.3911427534
15799,3429683.953155309
40375,3188432.5050325505
64951,3644955.9034303613
89527,2613627.410292981
14100,3119701.648086388
38676,2889474.725077501
63252,2928223.302270158
87828,2892109.643654188
12409,2691037.2539405213
36985,3357012.1962931002
61561,2897828.015181283
86137,3455735.4931653026
10714,3014760.2832689546
35290,3504732.7664296795
59866,3041274.6544312453
84442,2782696.671843883
9019,2750859.3852283354
33595,3313449.8528575776
58171,3560108.8648483977
82747,3298006.165010512
7320,3083395.612737694
31896,2820145.3506239424
56472,3050501.901474906
81048,3395092.9892996633
5629,3066862.964543551
30205,3302995.554002833
54781,2593097.030593314
79357,3377366.0312752808
3934,3421696.030659156
28510,2874552.0158231203
53086,3165592.4854660775
77662,3169285.7553052297
2239,2956976.9800769696
26815,2815181.8292626413
51391,2963524.955805773
75967,3353143.0184100973
540,3371379.0964415865
25116,3602143.9084660104
49692,2934996.1861293167
74268,2716904.0598725863
98844,3552816.9518847717
23409,3414906.2851660294
47985,3541969.951124822
72561,2975529.497698626
97137,3359862.5870058434
21714,3502441.141760736
46290,2772348.9900672273
70866,3254920.390774471
95442,2660854.8473644345
20019,2997806.8951840615
44595,2820626.1753092012
69171,3344489.62069502
93747,3240928.872391667
18320,3113423.951791545
42896,3323281.19329851
67472,3029990.9342358084
92048,2870746.520087402
16581,2798789.609481978
41157,3265402.434315235
65733,3110525.2285192003
90309,3181213.011887054
14886,3465402.5488249483
39462,3034569.5539814956
64038,2795990.3583690715
88614,3229135.3263212335
13191,2829781.275691926
37767,3446913.4325723923
62343,3020878.967740098
86919,3523183.023976543
11492,3437852.5800582203
36068,3087765.3697961485
60644,3335597.109111242
85220,3745094.478624944
9801,2669756.549920714
34377,3370937.1443182547
58953,3457569.978472256
83529,3428234.192994675
8106,3198240.8895705882
32682,3694920.720324323
57258,3468356.03694225
81834,3292456.4570440394
6411,3195334.4773591883
30987,3074820.636835339
55563,3091177.1016165437
80139,3375426.961756865
4712,3231013.8286512746
29288,3260993.230863311
53864,3281717.251717679
78440,2881267.04584506
3021,2915206.1524459915
27597,3095409.4316848316
52173,3348327.2491780254
76749,2821467.5064910925
1326,2912564.3609065204
25902,2933604.844154672
50478,3192247.943578435
75054,2907706.725867909
99630,3434387.1839223397
24207,2922085.8033638042
48783,3552670.1200605887
73359,3069437.201741147
97935,3254580.5866000107
22508,3734543.4755704934
47084,3398230.8459115326
71660,3028049.3237861623
96236,3224877.6587954066
20801,3398751.484932141
45377,3363590.4636223554
69953,3548438.3418466435
94529,3415985.230349686
19106,3044059.1139788902
43682,2345301.0531214923
68258,2535075.9577040034
92834,2708610.771358988
17411,3173123.145846008
41987,3359319.1758985696
66563,3323283.0945879812
91139,3579297.9974237485
15712,3124916.8199862256
40288,3566859.205202922
64864,3172197.358376195
89440,3254384.6514542545
13845,3166792.9241354405
38421,2815304.045371359
62997,3347646.3286790494
87573,3301131.177295902
12150,3103951.522299422
36726,3150113.109075001
61302,3088043.5005235127
85878,3238855.3456822284
10455,2992878.348868353
35031,3009451.7307363776
59607,3555525.5296695167
84183,3414803.160872172
8756,3239204.450988141
33332,3415151.1673711557
57908,3399751.6174715254
82484,3216530.752915932
7065,3198354.8193348795
31641,3182838.136480769
56217,3396347.6688090484
80793,2930443.656150611
5370,3426442.839716986
29946,3345811.603043915
54522,3095437.666475379
79098,3190669.0600214624
3675,3562260.3291950636
28251,3414289.008159825
52827,3343076.142049383
77403,3317310.781153341
1976,3151798.556206335
26552,3280819.3263932317
51128,2814432.3550542006
75704,3252993.033442843
285,2588436.917022522
24861,3324972.0884470833
49437,3345594.299257259
74013,3013987.916626557
98589,3410734.9936794294
23166,3359041.2398432842
47742,3172476.1212024163
72318,2880819.4020003825
96894,3638652.2771057026
21471,3173620.492040349
46047,3428248.673721309
70623,3382629.4436806627
95199,3012621.7656636345
19772,2359633.8304337827
44348,2859342.7165898136
68924,3383293.407286556
93500,3074557.369092524
18065,2969865.5531586874
42641,3108047.055863439
67217,2893147.7375944345
91793,2916672.745480968
16370,3308204.7702016504
40946,2986924.6669918485
65522,2913532.6742162593
90098,3479940.8265020996
14675,3373387.433595796
39251,3219013.820741747
63827,3643750.047384905
88403,3455573.7730423706
12976,2953987.0831669294
37552,2898366.279945008
62128,3346341.9098740374
86704,2924781.3336465415
11301,3346442.33147084
35877,3258027.979286945
60453,2680164.191304286
85029,3250013.6958134957
9606,3016206.028643929
34182,2655115.9002877017
58758,3677697.278645998
83334,3074766.8498146376
7911,2960027.6459078602
32487,3117981.317387579
57063,3421023.0308433957
81639,3117756.0863064337
6212,3714175.1324378857
30788,3145020.214046161
55364,3243360.0329849543
79940,3367252.392404755
4521,2993442.542161522
29097,3090048.663472307
53673,3240098.543335745
78249,3601609.5942375753
2826,3213295.82364205
27402,3178491.429778129
51978,3451608.613557074
76554,3457991.6784192403
1131,3441660.74461724
25707,2934286.417305284
50283,3118477.8698211215
74859,3121667.3629550715
99435,3376677.800015211
24008,2445067.9477284304
48584,2846108.1938760364
73160,2817503.096798251
97736,3453562.390514043
22317,3474903.6719258176
46893,3259044.8355225367
71469,3334224.1713684937
96045,3478677.829962151
20622,3094155.142758778
45198,2853894.084755246
69774,3441988.3856930593
94350,3059551.1439128243
18927,3073241.3830858613
43503,2971510.508988926
68079,3235360.487698699
92655,2798521.4039100865
17228,3344180.5453333464
41804,3416675.6179662826
66380,3445513.3191635674
90956,3632045.3533543204
15521,3733956.256488228
40097,2818941.787150807
64673,3550986.48138181
89249,3137935.0201480025
13826,3058924.804915357
38402,3029280.462120447
62978,3252584.981112709
87554,3364114.240361457
12131,3089262.6240417077
36707,3442827.3321023975
61283,3164346.5684735067
85859,3355845.4431994148
10432,3196147.8698809044
35008,3251029.4854446286
59584,3595103.6186335194
84160,2933992.1304846555
8757,3552453.369986647
33333,3450484.4644439486
57909,3104218.958278864
82485,3281012.5517752822
7062,3422091.009533404
31638,3515508.341422052
56214,2805645.0571397
80790,3460817.3228473626
5367,3486353.2282147147
29943,3220709.744586529
54519,3249869.6516152085
79095,3253958.3526419196
3668,3219622.121489309
28244,3278016.258882424
52820,3376120.5157065294
77396,2820713.369482718
1977,3351734.592818907
26553,2978961.1112827025
51129,2953660.5058595114
75705,2833765.0543314205
282,2980686.506281917
24858,2941494.4863250167
49434,3278693.4901269665
74010,3473753.0328672645
98586,3453494.8260113923
23163,3375480.05672141
47739,2961637.3175917407
72315,3137361.7887187647
96891,2988687.6763464836
21464,3712813.786855364
46040,3065260.45725277
70616,3393042.9787533586
95192,3147146.1880802903
19773,2369698.250729787
44349,2417149.4884701143
68925,2903368.1658559227
93501,2775958.718643801
18078,3218452.6249566083
42654,2722462.44014128
67230,3374150.2316801357
91806,2937284.3486948446
16383,3320710.9861804703
40959,3147470.3664418245
65535,3101123.052832192
90111,3490568.1311609545
14684,2769598.1251783455
39260,3216471.2541983076
63836,3244571.9521454563
88412,2692443.8633372653
12977,3154794.075053243
37553,3422723.838236416
62129,2782892.0108871544
86705,3429974.859018826
11282,3539833.131410126
35858,2668265.4064376876
60434,3073470.880072949
85010,3390490.92338019
9587,2789463.261585345
34163,3041596.838396685
58739,3110711.0425548553
83315,2720125.78835867
7888,3281074.7236356684
32464,2705603.6052252795
57040,3497999.699800342
81616,3713371.0621125754
6149,2933607.406847462
30725,3320299.9861990907
55301,3318841.647970668
79877,3202287.666657662
4454,2916520.830051363
29030,3608842.0346924597
53606,2877070.9259951427
78182,3616641.5426193858
2759,3371389.9400909385
27335,2879141.8934723693
51911,3463899.80234449
76487,3384865.262404658
1060,3352551.7494898723
25636,3160646.9574829275
50212,3013427.4731736514
74788,3458136.3136133906
99364,3333880.168202321
23945,3404393.5205725976
48521,2630547.4893593052
73097,3560161.8762995903
97673,3367752.827680971
22250,2782101.3351589865
46826,3200054.290967159
71402,3248824.717385602
95978,2760648.8619110663
20555,3461850.9104966223
45131,3037944.364369429
69707,3249240.048319416
94283,2772111.8030178077
18856,3356123.2605853537
43432,2778903.91910084
68008,3020951.1483191084
92584,3657480.9941338976
17165,3184711.3548424193
41741,3157163.8419584585
66317,3498493.2813009983
90893,3045982.647351602
15470,3678415.5974298576
40046,3418473.25886854
64622,2415246.1040785615
89198,3180654.2809406426
13775,3287290.2435368816
38351,3254671.2330459743
62927,3188202.030366913
87503,2680297.5683172303
12076,2992463.6452466273
36652,3063276.2026577764
61228,3238725.483232622
85804,2986247.651092137
10369,3272899.6361207743
34945,3517479.7451986726
59521,3434198.8352392083
84097,3232065.0039739436
8674,3150862.768727082
33250,3600337.371415691
57826,3755858.6067942744
82402,2889610.1455800696
6979,3681831.133042819
31555,3348489.7061891234
56131,2796733.197732526
80707,3082407.1837571994
5280,3634570.2194727845
29856,3573889.068289589
54432,3451958.589028167
79008,2994647.613945225
2901,3688892.5034855274
27477,3575597.072631544
52053,3000115.208219752
76629,3036509.8122499236
1206,3332334.9845738155
25782,3393571.353586449
50358,3159868.279431497
74934,3018470.5043049646
99510,2783089.51446383
24087,3472958.850078382
48663,3112424.2005084963
73239,2699894.1387821166
97815,3110961.2560776887
22388,2714194.837818858
46964,2719680.848179768
71540,2972403.0837639193
96116,3303159.258725127
20697,3556579.164508774
45273,2450226.9340940057
69849,3496036.2805986344
94425,3489881.7086419854
19002,2602607.812704137
43578,2800594.375090335
68154,3471069.9066144987
92730,2785216.2880951674
17307,2950863.4782227576
41883,3253783.867453704
66459,3485786.926271217
91035,3453848.6005793978
15608,2920314.0825900123
40184,3320045.2214878136
64760,3188359.352290415
89336,2695017.1524753408
13917,3468913.8673279574
38493,2918638.598162719
63069,3269230.452679532
87645,3272100.8626732063
12222,3649167.768302557
36798,3479648.970954552
61374,2742686.7221824736
85950,3264384.309334642
10527,2708007.3319945857
35103,3350506.479071477
59679,3056849.260652987
84255,2605575.541342627
8828,3463101.325076043
33404,3670443.6040050797
57980,3258968.558825494
82556,3387166.7710617506
7121,2861663.439824027
31697,2357645.069490048
56273,3001353.1327492846
80849,3254903.3426714535
5426,3458472.3354162457
30002,3219354.524730134
54578,3014880.623401221
79154,2978460.031079379
3731,2657691.820215068
28307,3628306.6951950067
52883,3199976.425419482
77459,3409977.658567008
2032,2431964.4293001126
26608,3084464.2618153184
51184,2906035.966415441
75760,2750174.6613920406
357,3280004.729395792
24933,3307455.7385678003
49509,2508098.8270030078
74085,3732318.0672361995
98661,3481050.3463903163
23238,3285896.0687376494
47814,3374617.2788112443
72390,3308362.7455607806
96966,3411687.4443974807
21543,3102643.431147654
46119,3274631.773397754
70695,3597735.192146955
95271,3441098.465083371
19844,3347474.0424585105
44420,2381604.701161575
68996,3471561.8547571036
93572,3391584.585775698
18153,2813406.1087659355
42729,3148974.246707718
67305,3479121.9614956253
91881,3287653.655368631
16458,3372397.0947740194
41034,2904490.755279759
65610,3379060.7282091826
90186,3624274.996052155
14763,3102449.5108766262
39339,3576105.700994801
63915,3597178.135700898
88491,3583709.3791561737
13064,3749141.3927272446
37640,3643377.5558503624
62216,3116204.228906174
86792,3317424.648585152
11373,3282693.074660851
35949,2858317.248952955
60525,2782717.857825284
85101,3627641.434157974
9678,3486409.4864631332
34254,3310674.150192039
58830,3685112.0630344255
83406,3233798.10208994
7983,3530913.281443472
32559,2804026.3821352343
57135,3233480.155027156
81711,3285975.7590645165
6284,3192211.2541923528
30860,2958497.9213495627
55436,3091556.677764229
80012,3398816.3571733185
4577,3506144.4850653647
29153,2857982.0306055895
53729,3773150.064955966
78305,3283856.4913641247
2882,3370194.2737655863
27458,2877224.1520763477
52034,2678316.5286580324
76610,3162864.039213585
1187,2945383.5866367933
25763,3288646.6823512423
50339,3626673.347511328
74915,2829020.6696844464
99491,3193872.6537979716
24064,3149699.5737315062
48640,3596748.9460851112
73216,3440936.171982181
97792,2668902.437677069
22389,3040192.782080542
46965,2830714.0123499045
71541,3009338.5334475655
96117,2758072.2395036346
20694,3193903.2105322536
45270,3058567.6472753817
69846,3370989.2207284914
94422,3501323.960133377
18999,3064572.348120789
43575,3765586.6974520837
68151,3484835.7922773967
92727,3236323.7627176754
17300,3455960.6555249062
41876,3163283.7487134673
66452,3290610.0924776415
91028,3126499.3787275
15609,2834215.719435858
40185,3000445.227969583
64761,3069796.426922572
89337,3091328.279028379
13914,3188020.504069385
38490,3113534.5809310433
63066,3794555.969860661
87642,3298447.997579209
12219,3148363.2332065618
36795,3409978.535959951
61371,3382722.015539302
85947,2863973.827958983
10520,3571514.618113991
35096,3202345.517778499
59672,3485530.1373895872
84248,2721641.3670535227
8829,3268158.148847107
33405,2640998.065185763
57981,3673237.065137055
82557,3428794.145084707
7134,3197776.7952889884
31710,2910283.1240385934
56286,2774672.551740229
80862,3105414.0813790974
5439,3415525.9139228915
30015,3157165.9209516654
54591,3314118.484670015
79167,3104532.5440920056
3740,3614137.3106774744
28316,3011482.480528194
52892,2716512.575453797
77468,3285454.6097465404
2033,2700086.169591596
26609,2810529.455000809
51185,3500325.22838559
75761,3371953.8982254835
338,3090314.0943496283
24914,2799693.6435230854
49490,2927233.923240233
74066,3427824.774642559
98642,3025003.2146653696
23219,3087583.4813027983
47795,3283505.795638364
72371,3274569.735106544
96947,3373955.701246839
21520,3045720.474474789
46096,3139092.0559011567
70672,3710373.1222042795
95248,3397652.9634788465
19781,3197919.137081392
44357,3575000.0389692807
68933,3116139.4199998216
93509,3628942.3503329153
18086,3130051.3864461756
42662,3385382.975339989
67238,3086403.2843153975
91814,2778532.7744976673
16391,3365218.9822583795
40967,3394158.7870160653
65543,3288335.0917610736
90119,3663515.7407766283
14692,3261998.477587439
39268,3101708.601061953
63844,3344100.458216797
88420,3143523.7778373403
13001,3487693.7594390917
37577,2455329.3798434124
62153,3406076.4205438024
86729,3214292.804618145
11306,2779051.641042702
35882,3184744.275087341
60458,3131855.8039252176
85034,3417529.2913152194
9611,2796933.012015036
34187,3328834.1773270653
58763,3556579.894958715
83339,3050580.403458155
7912,3522622.152819581
32488,3412547.5283130305
57064,3083660.4778598836
81640,3127572.024331826
6221,3139037.1816457845
30797,3202233.961410047
55373,3051546.535318023
79949,3471317.532711473
4526,3218464.6638904046
29102,3438905.759889516
53678,3416413.5233260053
78254,3060967.5800453923
2831,2906422.8056834186
27407,3414707.80535523
51983,3058527.080569229
76559,3420131.9205554654
1132,2840490.296631239
25708,3203219.611467118
50284,3163240.3896503225
74860,3307224.609170395
99436,2846141.3237852864
24001,3391639.617609574
48577,3159208.7860187865
73153,3335346.557194086
97729,3060837.548028613
22306,3410040.362181212
46882,3091807.80704697
71458,3464994.058329313
96034,2750670.4929176276
20611,3235849.4867695966
45187,3329370.368995073
69763,3347053.709379898
94339,3345231.702130638
18912,2852398.8955116766
43488,3329232.037713636
68064,2835260.7785927467
92640,2875743.5560899954
17301,2657516.687333169
41877,2963209.201201012
66453,3477237.849249595
91029,3224042.211721783
15606,2848266.400917756
40182,3045928.4992860546
64758,3466101.725559073
89334,3126900.871468691
13911,3158300.4510705443
38487,2498066.595920494
63063,2682920.6715369667
87639,2685003.420216645
12212,2927387.6421084306
36788,2696309.822418459
61364,3427338.920329121
85940,3362558.948688434
10521,3282818.4981130282
35097,3287999.656640871
59673,3292571.4481686316
84249,2803217.5111099696
8826,3327244.6650951235
33402,3444280.973544538
57978,2832706.238062863
82554,3408554.665215985
7131,3011958.5957295224
31707,3542586.4925533277
56283,3262114.039745151
80859,3181509.853606821
5432,3443446.2753791534
30008,3328541.2838284676
54584,3555685.868231472
79160,3073131.1175674
3741,3506206.4204408117
28317,3407921.4183573197
52893,3426649.9673762526
77469,2386363.934927583
2046,3516765.0178213217
26622,3468481.5375270937
51198,3664748.926622419
75774,2982465.0974927163
351,3441707.7154980404
24927,3244113.7136228215
49503,3064779.5309105795
74079,3289577.9419108587
98655,3348977.0716507942
23228,2807624.3199571515
47804,3483869.67611994
72380,3221770.864274411
96956,3371205.7955035735
21521,3173302.705498999
46097,2946825.247608622
70673,3040643.2356802705
95249,3084484.3587487284
19826,3637877.742883715
44402,2388361.1229022625
68978,3329184.403222865
93554,2928687.9312154944
18131,3134992.154021731
42707,3375167.350018054
67283,2655121.7080131155
91859,2648424.883866399
16432,3457702.400367148
41008,3652918.168692795
65584,3114493.6155821574
90160,3542990.2543797935
14757,3252588.7889601584
39333,3390793.976199094
63909,3666893.494992629
88485,3056218.5731189777
13062,2853894.084755246
37638,3386731.7572165783
62214,3432449.069527376
86790,3280550.5829526414
11367,2996104.3846136704
35943,3049154.5691299443
60519,2987353.5168841113
85095,3279931.3294332614
9668,3703917.572426063
34244,3542588.286272608
58820,3649136.783934066
83396,2771300.9953608494
7977,3196074.585313444
32553,2934369.9439722397
57129,3279443.071491793
81705,3378501.188287548
6282,3223026.8666007174
30858,3073852.6792506725
55434,2540067.669527504
80010,2888656.2095544594
4587,3066466.6931739077
29163,2889157.851790433
53739,2708981.7497745217
78315,3438902.367613351
2888,3328789.372727503
27464,3148654.318166481
52040,3391281.0675819907
76616,3334442.6987591926
1197,2914844.2698382074
25773,2786717.663289196
50349,2645241.617541122
74925,3340111.0998563766
99501,2976853.4570297557
24078,3086994.8526600073
48654,2832731.365111542
73230,2914530.297551095
97806,3229940.7243409893
22383,2868594.4679618115
46959,3080383.643097686
71535,2706684.2471027304
96111,3455394.0037930384
20684,3178217.5564978137
45260,3377055.540592105
69836,3188024.4316759803
94412,3294634.0194608946
18977,3349861.658240395
43553,3097318.8585531292
68129,3088879.274963124
92705,3499792.2690173495
17282,3267427.3047550116
41858,3093362.460274397
66434,2837385.7051636353
91010,3627836.139217148
15587,3264944.900944975
40163,3213773.9906028793
64739,3063732.2998159574
89315,3214287.9591546385
13888,2748854.3754280997
